Date,Daily Mean PM2.5 Concentration,temp,visibility,winddir,windspeed,precip,solarradiation,cloudcover,humidity,Month
2021-01-11,12.6,-0.3,16.0,332.8,9.0,0.0,45.6,21.5,64.8,1
2021-01-12,22.3,2.2,15.5,341.2,9.3,0.0,89.1,8.4,59.6,1
2021-01-13,22.9,3.2,14.8,248.2,19.5,0.0,52.1,80.2,57.9,1
2021-01-14,22.4,5.4,14.1,3.1,8.1,0.0,62.1,60.8,62.3,1
2021-01-15,23.4,4.6,10.7,67.5,21.4,8.694,22.5,77.0,81.3,1
2021-01-16,3.9,5.6,13.7,325.9,30.7,23.747,65.6,78.1,76.8,1
2021-01-17,4.7,4.4,16.0,258.2,31.8,0.0,94.2,58.1,54.7,1
2021-01-18,4.7,4.4,16.0,267.0,22.5,0.0,76.8,49.6,58.1,1
2021-01-19,6.8,2.8,16.0,257.5,27.6,0.0,61.2,57.5,56.6,1
2021-01-20,7.4,1.3,14.9,302.1,32.5,0.405,77.0,58.7,52.4,1
2021-01-21,7.6,0.5,16.0,237.9,20.0,0.0,65.3,31.9,52.4,1
2021-01-22,6.2,4.2,16.0,271.2,25.4,0.0,56.3,71.2,49.6,1
2021-01-23,1.1,-1.3,16.0,307.4,31.6,0.0,87.8,43.5,39.9,1
2021-01-24,0.9,-2.9,16.0,310.4,30.7,0.0,92.0,20.6,40.7,1
